id,first_name,last_name,age
981,Antonetta,Toman,64
982,Alvie,Kinsell,64
983,Fraze,Chasteau,64
984,Romola,Ife,64
985,Gwyn,Blew,64
986,Gregoor,Blinco,64
987,Lyndsie,Swannick,65
988,Clio,Vautier,65
989,Sheila-kathryn,Bum,65
990,Clay,Beranek,65
991,Madalena,Hacquoil,65
992,Silvano,Lonnon,65
993,Correy,Ogilby,65
994,Rouvin,Yakubov,65
995,Wanda,McManamen,65
996,Brana,Paulo,65
997,Clementia,Gaddas,65
998,Lewes,McGovern,65
999,Myron,Alldred,65
1000,Gavan,Yuryichev,65
